GROSS_SPA,NET_SPA,REQUESTER_CODE,DOC_TYPE,PROC_NAME,PROC_NATURE,PROC_TYPE,ROLE,DOSSIER_TYPE,COMMITTEE_1
47.58,37.45,DG1-DEPOT,RR,2022/2139(INI),INIT,INI,MAIN,FEMM,FEMM
47.58,11.84,DG1-DEPOT,RR,2022/2139(INI),INIT,INI,MAIN,FEMM,FEMM
0.67,0.62,TRAN,AM,2022/2140(INI),INIT,INI,AHE,TRAN,TRAN
44.94,30.33,TRAN,AM,2022/2140(INI),INIT,INI,AHE,TRAN,TRAN
46.79,30.94,TRAN,AM,2022/2140(INI),INIT,INI,AHE,TRAN,TRAN
2.9,2.09,TRAN,PA,2022/2140(INI),INIT,INI,AHE,TRAN,TRAN
94.26,48.66,FEMM,AM,2022/2140(INI),INIT,INI,MHE,FEMM,FEMM
3.25,2.16,FEMM,AM,2022/2140(INI),INIT,INI,MHE,FEMM,FEMM
38.76,26.38,DG1-DEPOT,RR,2022/2140(INI),INIT,INI,MHE,FEMM,FEMM
10.29,8.76,FEMM,PR,2022/2140(INI),INIT,INI,MHE,FEMM,FEMM
20.79,16.33,TRAN,AD,2022/2140(INI),INIT,INI,AHE,TRAN,TRAN
21.24,18.06,PETI,PR,2022/2141(INI),ANRE,INI,MAIN,PETI,PETI
45.93,20.47,PETI,AM,2022/2141(INI),ANRE,INI,MAIN,PETI,PETI
26.34,11.01,DG1-DEPOT,RR,2022/2141(INI),ANRE,INI,MAIN,PETI,PETI
4.03,2.98,JURI,PR,2022/2208(IMM),IMMU,IMM,MAIN,JURI,JURI
12.26,10.6,JURI,CM,2022/2208(IMM),IMMU,IMM,MAIN,JURI,JURI
4.41,3.15,DG1-DEPOT,RR,2022/2208(IMM),IMMU,IMM,MAIN,JURI,JURI
20.6,18.14,JURI,CM,2022/2209(IMM),IMMDI,IMM,MAIN,JURI,JURI
3.42,2.32,DG1-DEPOT,RR,2023/2025(IMM),IMMU,IMM,MAIN,JURI,JURI
3.12,2.13,JURI,PR,2023/2025(IMM),IMMU,IMM,MAIN,JURI,JURI
18.92,17.31,JURI,CM,2023/2025(IMM),IMMU,IMM,MAIN,JURI,JURI
6.58,5.23,DEVE,AD,2023/2108(INI),INIT,INI,AVI,DEVE,DEVE
16.12,9.56,DEVE,AM,2023/2108(INI),INIT,INI,AVI,DEVE,DEVE
18.69,10.55,DG1-DEPOT,RR,2023/2108(INI),INIT,INI,MAIN,AFET,AFET
11.88,10.97,AFET,PR,2023/2108(INI),INIT,INI,MAIN,AFET,AFET
1.45,0.95,DEVE,PA,2023/2108(INI),INIT,INI,AVI,DEVE,DEVE
51.72,24.73,AFET,AM,2023/2108(INI),INIT,INI,MAIN,AFET,AFET
69.71,37.64,CULT,AM,2023/2112(INI),INIT,INI,MAIN,CULT,CULT
10.1,9.61,CULT,PR,2023/2112(INI),INIT,INI,MAIN,CULT,CULT
15.65,11.0,DG1-DEPOT,RR,2023/2112(INI),INIT,INI,MAIN,CULT,CULT
62.45,47.76,DG1-DEPOT,RR,2023/2117(INI),ANRE,INI,MAIN,AFET,AFET
9.96,8.96,AFET,PR,2023/2117(INI),ANRE,INI,MAIN,AFET,AFET
144.18,69.27,AFET,AM,2023/2117(INI),ANRE,INI,MAIN,AFET,AFET
123.62,63.4,AFET,AM,2023/2117(INI),ANRE,INI,MAIN,AFET,AFET
141.88,57.08,AFET,AM,2023/2118(INI),ANRE,INI,MAIN,AFET,AFET
111.36,47.17,AFET,AM,2023/2118(INI),ANRE,INI,MAIN,AFET,AFET
112.42,51.11,AFET,AM,2023/2118(INI),ANRE,INI,MAIN,AFET,AFET
89.44,55.5,DG1-DEPOT,RR,2023/2118(INI),ANRE,INI,MAIN,AFET,AFET
5.25,4.24,FEMM,AL,2023/2118(INI),ANRE,INI,AVI,FEMM,FEMM
17.12,14.01,AFET,PR,2023/2118(INI),ANRE,INI,MAIN,AFET,AFET
9.73,8.32,AFET,PR,2023/2119(INI),ANRE,INI,MAIN,AFET,AFET
145.24,76.85,AFET,AM,2023/2119(INI),ANRE,INI,MAIN,AFET,AFET
91.14,50.27,AFET,AM,2023/2119(INI),ANRE,INI,MAIN,AFET,AFET
64.77,43.0,DG1-DEPOT,RR,2023/2119(INI),ANRE,INI,MAIN,AFET,AFET
69.95,27.38,DG1-DEPOT,RR,2023/0315(COD),LEG,COD,MAIN,JURI,JURI
66.22,32.12,JURI,AM,2023/0315(COD),LEG,COD,MAIN,JURI,JURI
46.52,22.53,JURI,PR,2023/0315(COD),LEG,COD,MAIN,JURI,JURI
9.74,8.37,IMCO,AL,2023/0315(COD),LEG,COD,AVI,IMCO,IMCO
23.62,7.12,DG1-DEPOT,RR,2023/0813(NLE),APPO,NLE,MAIN,CONT,CONT
21.14,16.65,CONT,PR,2023/0813(NLE),APPO,NLE,MAIN,CONT,CONT
79.34,36.52,ECON,PR,2023/0363(COD),LEG,COD,MAIN,ECON,ECON
57.23,26.04,DG1-DEPOT,RR,2023/0363(COD),LEG,COD,MAIN,ECON,ECON
42.18,18.3,ECON,AM,2023/0363(COD),LEG,COD,MAIN,ECON,ECON
11.82,7.61,TRAN,PA,2023/0376(COD),LEG,COD,AVI,TRAN,TRAN
17.95,6.94,TRAN,AD,2023/0376(COD),LEG,COD,AVI,TRAN,TRAN
23.5,13.29,IMCO,PR,2023/0376(COD),LEG,COD,MAIN,IMCO,IMCO
45.73,17.85,IMCO,AM,2023/0376(COD),LEG,COD,MAIN,IMCO,IMCO
31.33,13.34,DG1-DEPOT,RR,2023/0376(COD),LEG,COD,MAIN,IMCO,IMCO
13.14,6.51,TRAN,AM,2023/0376(COD),LEG,COD,AVI,TRAN,TRAN
2.6,0.76,DG1-DEPOT,RR,2023/0356(COD),LEG,COD,MAIN,ENVI,ENVI
2.69,1.31,ENVI,PR,2023/0356(COD),LEG,COD,MAIN,ENVI,ENVI
1.6,0.82,ENVI,AM,2023/0356(COD),LEG,COD,MAIN,ENVI,ENVI
2.58,1.27,ECON,AD,2023/0368(COD),LEG,COD,AVI,ECON,ECON
8.98,5.33,JURI,AM,2023/0368(COD),LEG,COD,MAIN,JURI,JURI
10.31,3.86,DG1-DEPOT,RR,2023/0368(COD),LEG,COD,MAIN,JURI,JURI
7.64,4.3,ECON,AM,2023/0368(COD),LEG,COD,AVI,ECON,ECON
1.22,0.98,ECON,PA,2023/0368(COD),LEG,COD,AVI,ECON,ECON
3.29,1.86,JURI,PR,2023/0368(COD),LEG,COD,MAIN,JURI,JURI
9.65,5.46,DG1-DEPOT,RR,2023/0362(COD),LEG,COD,MHE,TRAN,TRAN
3.8,3.35,ENVI,AL,2023/0362(COD),LEG,COD,AHE,ENVI,ENVI
2.73,0.9,DG1-DEPOT,RR,2023/0370(COD),LEG,COD,MAIN,IMCO,IMCO
29.12,13.5,PRES-LEGACT,PF,2023/0378(COD),LEG,COD,MAIN,AGRI,AGRI
15.49,9.0,AGRI,PR,2023/0378(COD),LEG,COD,MAIN,AGRI,AGRI
23.3,12.17,AGRI,AM,2023/0378(COD),LEG,COD,MAIN,AGRI,AGRI
24.86,7.25,DG1-DEPOT,RR,2023/0378(COD),LEG,COD,MAIN,AGRI,AGRI
4.04,3.33,LIBE,AM,2023/0418(COD),LEG,COD,MAIN,LIBE,LIBE
6.61,3.27,LIBE,PR,2023/0418(COD),LEG,COD,MAIN,LIBE,LIBE
8.49,3.47,DG1-DEPOT,RR,2023/0418(COD),LEG,COD,MAIN,LIBE,LIBE
4.45,2.08,PRES-LEGACT,PF,2023/0418(COD),LEG,COD,MAIN,LIBE,LIBE
34.18,15.84,EMPL,PA,2023/0404(COD),LEG,COD,AHE,EMPL,EMPL
39.25,14.75,CULT,AM,2023/0404(COD),LEG,COD,AVI,CULT,CULT
14.2,7.9,DEVE,PA,2023/0404(COD),LEG,COD,AVI,DEVE,DEVE
92.23,33.56,DEVE,AM,2023/0404(COD),LEG,COD,AVI,DEVE,DEVE
92.2,33.59,DEVE,AM,2023/0404(COD),LEG,COD,AVI,DEVE,DEVE
25.2,11.95,CULT,PA,2023/0404(COD),LEG,COD,AVI,CULT,CULT
39.69,18.11,CULT,AD,2023/0404(COD),LEG,COD,AVI,CULT,CULT
31.55,14.09,DEVE,AD,2023/0404(COD),LEG,COD,AVI,DEVE,DEVE
66.89,38.24,LIBE,PR,2023/0404(COD),LEG,COD,MHE,LIBE,LIBE
8.79,6.11,LIBE,AM,2023/0452(COD),LEG,COD,MAIN,LIBE,LIBE
11.67,5.04,DG1-DEPOT,RR,2023/0452(COD),LEG,COD,MAIN,LIBE,LIBE
12.19,6.83,LIBE,PR,2023/0452(COD),LEG,COD,MAIN,LIBE,LIBE
5.62,4.89,JURI,CM,2024/2002(IMM),IMMU,IMM,MAIN,JURI,JURI
6.09,5.37,DG1-DEPOT,RR,2024/2002(IMM),IMMU,IMM,MAIN,JURI,JURI
0.87,0.64,JURI,CM,2024/2002(IMM),IMMU,IMM,MAIN,JURI,JURI
1.42,0.7,AFET,PR,2022/0221(NLE),APPE,NLE,MAIN,AFET,AFET
3.23,1.93,DG1-DEPOT,RR,2022/0221(NLE),APPE,NLE,MAIN,AFET,AFET
58.9,22.76,DEVE,AD,2022/0269(COD),LEG,COD,AVI,DEVE,DEVE
44.74,23.76,CJ33,PR,2022/0269(COD),LEG,COD,MHE,INTA,CJ33
67.43,26.9,PECH,PA,2022/0269(COD),LEG,COD,AVI,PECH,PECH
22.11,12.07,AFET,PA,2022/0269(COD),LEG,COD,AHE,AFET,AFET
2.95,2.52,JURI,AL,2022/0269(COD),LEG,COD,AVI,JURI,JURI
52.71,23.3,PECH,AM,2022/0269(COD),LEG,COD,AVI,PECH,PECH
96.98,43.55,AFET,AM,2022/0269(COD),LEG,COD,AHE,AFET,AFET
94.29,39.2,DG1-DEPOT,RR,2022/0269(COD),LEG,COD,MHE,INTA,CJ33
48.09,19.27,AFET,AD,2022/0269(COD),LEG,COD,AHE,AFET,AFET
26.72,17.09,EMPL,AD,2022/0269(COD),LEG,COD,AHE,EMPL,EMPL
122.58,57.57,DEVE,AM,2022/0269(COD),LEG,COD,AVI,DEVE,DEVE
47.8,17.72,PECH,AD,2022/0269(COD),LEG,COD,AVI,PECH,PECH
21.82,16.23,EMPL,PA,2022/0269(COD),LEG,COD,AHE,EMPL,EMPL
88.66,34.63,CJ33,AM,2022/0269(COD),LEG,COD,MHE,INTA,CJ33
176.66,63.5,CJ33,AM,2022/0269(COD),LEG,COD,MHE,INTA,CJ33
102.07,42.48,CJ33,AM,2022/0269(COD),LEG,COD,MHE,INTA,CJ33
39.38,22.53,DEVE,PA,2022/0269(COD),LEG,COD,AVI,DEVE,DEVE
60.09,29.87,EMPL,AM,2022/0269(COD),LEG,COD,AHE,EMPL,EMPL
34.02,24.41,ENVI,PR,2022/0344(COD),LEG,COD,MAIN,ENVI,ENVI
24.79,11.48,AGRI,AD,2022/0344(COD),LEG,COD,AVI,AGRI,AGRI
25.16,8.64,ITRE,AD,2022/0344(COD),LEG,COD,AVI,ITRE,ITRE
12.95,6.73,ENVI,AM,2022/0344(COD),LEG,COD,MAIN,ENVI,ENVI
141.02,81.75,ENVI,AM,2022/0344(COD),LEG,COD,MAIN,ENVI,ENVI
180.87,92.3,ENVI,AM,2022/0344(COD),LEG,COD,MAIN,ENVI,ENVI
69.52,33.4,AGRI,AM,2022/0344(COD),LEG,COD,AVI,AGRI,AGRI
92.56,38.63,DG1-DEPOT,RR,2022/0344(COD),LEG,COD,MAIN,ENVI,ENVI
9.62,6.08,AGRI,PA,2022/0344(COD),LEG,COD,AVI,AGRI,AGRI
47.75,16.0,ITRE,AM,2022/0344(COD),LEG,COD,AVI,ITRE,ITRE
3.06,1.06,JURI,AL,2022/0345(COD),RCST,COD,OAR,JURI,JURI
6.27,2.75,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
91.61,39.24,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
1.1,0.48,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
88.79,42.36,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
1.15,0.72,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
330.16,110.6,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
19.62,5.66,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
269.36,91.58,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
91.42,42.68,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
0.81,0.41,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
34.17,15.04,ENVI,PR,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
1.92,0.82,JURI,CM,2022/0345(COD),RCST,COD,OAR,JURI,JURI
135.41,55.53,DG1-DEPOT,RR,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
2.5,2.36,AGRI,AL,2022/0345(COD),RCST,COD,AVI,AGRI,AGRI
107.96,46.37,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
1.84,0.8,ENVI,AM,2022/0345(COD),RCST,COD,MAIN,ENVI,ENVI
106.85,59.56,ENVI,PR,2022/0347(COD),RCST,COD,MAIN,ENVI,ENVI
29.13,16.58,TRAN,PA,2022/0347(COD),RCST,COD,AVI,TRAN,TRAN
4.1,1.31,JURI,AL,2022/0347(COD),RCST,COD,OAR,JURI,JURI
143.07,61.07,DG1-DEPOT,RR,2022/0347(COD),RCST,COD,MAIN,ENVI,ENVI
59.01,22.43,TRAN,AD,2022/0347(COD),RCST,COD,AVI,TRAN,TRAN
139.76,63.19,ENVI,AM,2022/0347(COD),RCST,COD,MAIN,ENVI,ENVI
146.79,64.26,ENVI,AM,2022/0347(COD),RCST,COD,MAIN,ENVI,ENVI
168.6,72.68,ENVI,AM,2022/0347(COD),RCST,COD,MAIN,ENVI,ENVI
87.06,35.22,ENVI,AM,2022/0347(COD),RCST,COD,MAIN,ENVI,ENVI
2.82,1.73,JURI,CM,2022/0347(COD),RCST,COD,OAR,JURI,JURI
98.76,38.7,TRAN,AM,2022/0347(COD),RCST,COD,AVI,TRAN,TRAN
45.22,12.73,DG1-DEPOT,RR,2022/0288(COD),RCST,COD,MHE,INTA,INTA
34.75,11.29,LIBE,AD,2022/0288(COD),RCST,COD,AHE,LIBE,LIBE
4.92,1.74,JURI,AL,2022/0288(COD),RCST,COD,OAR,JURI,JURI
90.22,36.14,INTA,AM,2022/0288(COD),RCST,COD,MHE,INTA,INTA
46.41,17.77,INTA,AM,2022/0288(COD),RCST,COD,MHE,INTA,INTA
40.89,16.61,LIBE,AM,2022/0288(COD),RCST,COD,AHE,LIBE,LIBE
3.84,2.51,JURI,CM,2022/0288(COD),RCST,COD,OAR,JURI,JURI
22.23,10.78,INTA,PR,2022/0288(COD),RCST,COD,MHE,INTA,INTA
16.23,7.97,LIBE,PA,2022/0288(COD),RCST,COD,AHE,LIBE,LIBE
6.84,6.45,JURI,CM,2023/2007(IMM),IMMU,IMM,MAIN,JURI,JURI
4.44,2.89,DG1-DEPOT,RR,2023/2007(IMM),IMMU,IMM,MAIN,JURI,JURI
3.77,2.38,JURI,PR,2023/2007(IMM),IMMU,IMM,MAIN,JURI,JURI
8.08,7.83,JURI,CM,2023/2007(IMM),IMMU,IMM,MAIN,JURI,JURI
10.86,24.17,CJ37,PR,2023/2010(INI),INIT,INI,MAIN,DEVE,CJ37
50.1,32.32,DG1-DEPOT,RR,2023/2010(INI),INIT,INI,MAIN,DEVE,CJ37
179.62,93.63,CJ37,AM,2023/2010(INI),INIT,INI,MAIN,DEVE,CJ37
43.24,22.07,TRAN,AM,2023/0055(COD),LEG,COD,MAIN,TRAN,TRAN
20.02,11.18,TRAN,PR,2023/0055(COD),LEG,COD,MAIN,TRAN,TRAN
26.43,11.25,DG1-DEPOT,RR,2023/0055(COD),LEG,COD,MAIN,TRAN,TRAN
1.07,0.65,BUDG,AM,2023/2037(BUI),PREBUD,BUI,MAIN,BUDG,BUDG
5.89,4.8,BUDG,PR,2023/2037(BUI),PREBUD,BUI,MAIN,BUDG,BUDG
6.82,2.18,DG1-DEPOT,RR,2023/2037(BUI),PREBUD,BUI,MAIN,BUDG,BUDG
2.68,1.78,DG1,AM,2023/2636(RSP),DECL,RSP,MAIN,ENVI,ENVI
1.54,0.85,DG1,AM,2023/2636(RSP),DECL,RSP,MAIN,ENVI,ENVI
2.08,1.09,DG1,AM,2023/2636(RSP),DECL,RSP,MAIN,ENVI,ENVI
2.67,1.96,DG1,AM,2023/2636(RSP),DECL,RSP,MAIN,ENVI,ENVI
62.38,43.7,DG1,RE,2023/2636(RSP),DECL,RSP,MAIN,ENVI,ENVI
93.82,52.19,ENVI,AM,2023/2636(RSP),DECL,RSP,MAIN,ENVI,ENVI
68.66,35.63,ENVI,AM,2023/2636(RSP),DECL,RSP,MAIN,ENVI,ENVI
1.08,0.87,ENVI,QO,2023/2636(RSP),DECL,RSP,MAIN,ENVI,ENVI
1.08,0.86,ENVI,QO,2023/2636(RSP),DECL,RSP,MAIN,ENVI,ENVI
8.25,6.1,ENVI,RD,2023/2636(RSP),DECL,RSP,MAIN,ENVI,ENVI
7.49,6.39,PECH,PR,2023/0117(NLE),APPE,NLE,MAIN,PECH,PECH
4.26,1.38,DEVE,AD,2023/0117(NLE),APPE,NLE,AVI,DEVE,DEVE
3.37,1.37,BUDG,AD,2023/0117(NLE),APPE,NLE,AVI,BUDG,BUDG
2.49,1.3,BUDG,PA,2023/0117(NLE),APPE,NLE,AVI,BUDG,BUDG
15.71,6.4,DG1-DEPOT,RR,2023/0117(NLE),APPE,NLE,MAIN,PECH,PECH
3.47,3.14,DEVE,PA,2023/0117(NLE),APPE,NLE,AVI,DEVE,DEVE
38.5,24.3,IMCO,PA,2023/0124(COD),LEG,COD,AHE,IMCO,IMCO
38.24,26.66,ENVI,PR,2023/0124(COD),LEG,COD,MHE,ENVI,ENVI
49.81,16.06,IMCO,AD,2023/0124(COD),LEG,COD,AHE,IMCO,IMCO
127.15,57.08,ENVI,AM,2023/0124(COD),LEG,COD,MHE,ENVI,ENVI
2.12,1.29,ENVI,AM,2023/0124(COD),LEG,COD,MHE,ENVI,ENVI
52.59,24.81,IMCO,AM,2023/0124(COD),LEG,COD,AHE,IMCO,IMCO
64.72,26.26,DG1-DEPOT,RR,2023/0124(COD),LEG,COD,MHE,ENVI,ENVI
13.87,5.91,TRAN,PR,2023/0164(COD),LEG,COD,MAIN,TRAN,TRAN
12.16,4.31,PECH,AD,2023/0164(COD),LEG,COD,AVI,PECH,PECH
20.27,7.64,DG1-DEPOT,RR,2023/0164(COD),LEG,COD,MAIN,TRAN,TRAN
6.7,3.96,PECH,PA,2023/0164(COD),LEG,COD,AVI,PECH,PECH
10.87,4.61,PECH,AM,2023/0164(COD),LEG,COD,AVI,PECH,PECH
25.17,15.21,PRES-LEGACT,PF,2023/0164(COD),LEG,COD,MAIN,TRAN,TRAN
19.85,9.0,TRAN,AM,2023/0164(COD),LEG,COD,MAIN,TRAN,TRAN
13.98,7.46,TRAN,PR,2023/0165(COD),LEG,COD,MAIN,TRAN,TRAN
4.68,3.05,PECH,PA,2023/0165(COD),LEG,COD,AVI,PECH,PECH
6.2,3.03,PECH,AM,2023/0165(COD),LEG,COD,AVI,PECH,PECH
59.91,27.75,TRAN,AM,2023/0165(COD),LEG,COD,MAIN,TRAN,TRAN
7.56,3.2,PECH,AD,2023/0165(COD),LEG,COD,AVI,PECH,PECH
24.39,9.59,DG1-DEPOT,RR,2023/0165(COD),LEG,COD,MAIN,TRAN,TRAN
2.88,2.4,JURI,CM,2023/2089(IMM),IMMDI,IMM,MAIN,JURI,JURI
1.1,0.87,JURI,CM,2023/2089(IMM),IMMDI,IMM,MAIN,JURI,JURI
2.9,2.41,JURI,CM,2023/2089(IMM),IMMDI,IMM,MAIN,JURI,JURI
3.0,2.13,DG1,RE,2023/2819(DEA),DEAEX,DEA,MHE,AGRI,AGRI
13.03,10.53,DG1,RE,2023/2866(RSP),DECL,RSP,MAIN,EMPL,EMPL
63.45,31.09,EMPL,AM,2023/2866(RSP),DECL,RSP,MAIN,EMPL,EMPL
6.7,6.13,EMPL,RD,2023/2866(RSP),DECL,RSP,MAIN,EMPL,EMPL
3.82,2.75,DG1,AM,2023/2866(RSP),DECL,RSP,MAIN,EMPL,EMPL
6.73,1.72,EMPL,RD,2023/2866(RSP),DECL,RSP,MAIN,EMPL,EMPL
166.26,62.66,ENVI,AM,2023/0373(COD),LEG,COD,MHE,ENVI,ENVI
148.56,66.19,ENVI,AM,2023/0373(COD),LEG,COD,MHE,ENVI,ENVI
26.96,11.5,ENVI,PR,2023/0373(COD),LEG,COD,MHE,ENVI,ENVI
9.12,4.77,ITRE,AM,2023/0373(COD),LEG,COD,AHE,ITRE,ITRE
59.2,22.36,DG1-DEPOT,RR,2023/0373(COD),LEG,COD,MHE,ENVI,ENVI
6.3,3.23,ITRE,AD,2023/0373(COD),LEG,COD,AHE,ITRE,ITRE
22.55,7.73,DG1-DEPOT,RR,2023/0814(NLE),APPO,NLE,MAIN,CONT,CONT
22.38,19.11,CONT,PR,2023/0814(NLE),APPO,NLE,MAIN,CONT,CONT
10.33,3.77,DG1,AM,2023/2945(RPS),COMSC,RPS,MAIN,ENVI,ENVI
3.4,1.36,DG1,AM,2023/2945(RPS),COMSC,RPS,MAIN,ENVI,ENVI
8.49,6.44,DG1,RE,2023/2945(RPS),COMSC,RPS,MAIN,ENVI,ENVI
155.89,59.9,EMPL,AM,2024/0006(COD),LEG,COD,MAIN,EMPL,EMPL
33.86,14.13,EMPL,PR,2024/0006(COD),LEG,COD,MAIN,EMPL,EMPL
1.73,1.59,AFCO,QO,2024/2598(RSP),RESQ,RSP,MAIN,AFCO,AFCO
1.45,1.32,AFCO,QO,2024/2598(RSP),RESQ,RSP,MAIN,AFCO,AFCO
17.46,9.15,ECON,PR,2022/0341(COD),LEG,COD,MAIN,ECON,ECON
146.9,60.59,ECON,AM,2022/0341(COD),LEG,COD,MAIN,ECON,ECON
173.71,71.13,ECON,AM,2022/0341(COD),LEG,COD,MAIN,ECON,ECON
32.47,17.7,DG1-DEPOT,RR,2022/0341(COD),LEG,COD,MAIN,ECON,ECON
1.44,1.25,PECH,PA,2023/2015(INI),INIT,INI,AVI,PECH,PECH
165.53,87.96,AGRI,AM,2023/2015(INI),INIT,INI,MAIN,AGRI,AGRI
31.42,22.91,DG1-DEPOT,RR,2023/2015(INI),INIT,INI,MAIN,AGRI,AGRI
7.04,5.86,PECH,AD,2023/2015(INI),INIT,INI,AVI,PECH,PECH
26.48,14.78,PECH,AM,2023/2015(INI),INIT,INI,AVI,PECH,PECH
8.44,7.57,AGRI,PR,2023/2015(INI),INIT,INI,MAIN,AGRI,AGRI
33.88,15.65,AFCO,AM,2023/2016(INI),INIT,INI,MAIN,AFCO,AFCO
14.69,9.04,DG1-DEPOT,RR,2023/2016(INI),INIT,INI,MAIN,AFCO,AFCO
6.92,6.03,AFCO,PR,2023/2016(INI),INIT,INI,MAIN,AFCO,AFCO
17.15,8.01,DEVE,AM,2023/2018(INI),IMPL,INI,AHE,DEVE,DEVE
23.35,19.99,CULT,PR,2023/2018(INI),IMPL,INI,MHE,CULT,CULT
5.31,4.1,DEVE,AD,2023/2018(INI),IMPL,INI,AHE,DEVE,DEVE
28.17,13.4,CULT,AM,2023/2018(INI),IMPL,INI,MHE,CULT,CULT
1.67,1.44,DEVE,PA,2023/2018(INI),IMPL,INI,AHE,DEVE,DEVE
31.94,12.77,DG1-DEPOT,RR,2023/2018(INI),IMPL,INI,MHE,CULT,CULT
7.34,5.0,CULT,AD,2023/2019(INI),IMPL,INI,AHE,CULT,CULT
12.07,9.33,JURI,AD,2023/2019(INI),IMPL,INI,AHE,JURI,JURI
1.33,1.11,CULT,PA,2023/2019(INI),IMPL,INI,AHE,CULT,CULT
75.66,37.78,IMCO,AM,2023/2019(INI),IMPL,INI,MHE,IMCO,IMCO
26.36,15.11,DG1-DEPOT,RR,2023/2019(INI),IMPL,INI,MHE,IMCO,IMCO
40.01,23.12,JURI,AM,2023/2019(INI),IMPL,INI,AHE,JURI,JURI
16.76,10.54,CULT,AM,2023/2019(INI),IMPL,INI,AHE,CULT,CULT
17.4,15.55,IMCO,PR,2023/2019(INI),IMPL,INI,MHE,IMCO,IMCO
2.52,2.24,JURI,PA,2023/2019(INI),IMPL,INI,AHE,JURI,JURI
1.07,0.65,LIBE,AM,2023/0102(NLE),APPE,NLE,MAIN,LIBE,LIBE
5.99,2.24,DG1-DEPOT,RR,2023/0102(NLE),APPE,NLE,MAIN,LIBE,LIBE
3.61,1.37,LIBE,PR,2023/0102(NLE),APPE,NLE,MAIN,LIBE,LIBE
5.13,3.09,ENVI,PR,2023/0272(COD),LEG,COD,MAIN,ENVI,ENVI
12.84,4.9,DG1-DEPOT,RR,2023/0272(COD),LEG,COD,MAIN,ENVI,ENVI
28.24,14.51,ENVI,AM,2023/0272(COD),LEG,COD,MAIN,ENVI,ENVI
3.93,1.68,ENVI,AM,2023/0272(COD),LEG,COD,MAIN,ENVI,ENVI
9.31,5.39,ENVI,AM,2023/0272(COD),LEG,COD,MAIN,ENVI,ENVI
48.33,23.78,CJ47,AM,2023/0393(COD),LEG,COD,MAIN,EMPL,CJ47
19.56,12.62,DG1-DEPOT,RR,2023/0393(COD),LEG,COD,MAIN,EMPL,CJ47
10.8,6.23,CJ47,PR,2023/0393(COD),LEG,COD,MAIN,EMPL,CJ47
12.17,10.06,DG1,RE,2023/2973(RSP),RESQ,RSP,MAIN,FEMM,FEMM
1.34,0.57,DG1,AM,2023/2973(RSP),RESQ,RSP,MAIN,FEMM,FEMM
2.87,1.65,DG1,AM,2023/2973(RSP),RESQ,RSP,MAIN,FEMM,FEMM
2.35,1.41,LIBE,PR,2023/0400(NLE),APPE,NLE,MAIN,LIBE,LIBE
4.7,2.92,DG1-DEPOT,RR,2023/0400(NLE),APPE,NLE,MAIN,LIBE,LIBE
21.44,13.93,AFCO,AM,2024/2008(ACI),INTAGRE,ACI,MAIN,AFCO,AFCO
5.55,4.42,AFCO,PR,2024/2008(ACI),INTAGRE,ACI,MAIN,AFCO,AFCO
28.81,19.89,DG1-DEPOT,RR,2024/2008(ACI),INTAGRE,ACI,MAIN,AFCO,AFCO
3.7,1.35,ECON,PR,2021/0418(CNS),LEG,CNS,MAIN,ECON,ECON
4.04,1.37,DG1-DEPOT,RR,2021/0418(CNS),LEG,CNS,MAIN,ECON,ECON
8.58,5.58,LIBE,PR,2022/0135(COD),LEG,COD,MAIN,LIBE,LIBE
14.36,7.45,DG1-DEPOT,RR,2022/0135(COD),LEG,COD,MAIN,LIBE,LIBE
18.44,9.62,LIBE,AM,2022/0135(COD),LEG,COD,MAIN,LIBE,LIBE
4.12,2.43,DG1-DEPOT,RR,2022/0208(COD),LEG,COD,MAIN,REGI,REGI
4.89,3.16,AFCO,AM,2022/0903(NLE),CNPE,NLE,MAIN,AFCO,AFCO
9.93,7.6,AFCO,PR,2022/0903(NLE),CNPE,NLE,MAIN,AFCO,AFCO
12.37,5.58,DG1-DEPOT,RR,2022/0903(NLE),CNPE,NLE,MAIN,AFCO,AFCO
21.73,13.75,EMPL,PR,2022/0326(COD),LEG,COD,MAIN,EMPL,EMPL
52.46,26.26,DG1-DEPOT,RR,2022/0326(COD),LEG,COD,MAIN,EMPL,EMPL
206.01,88.14,EMPL,AM,2022/0326(COD),LEG,COD,MAIN,EMPL,EMPL
5.08,3.23,CULT,AL,2022/0326(COD),LEG,COD,AVI,CULT,CULT
