"ID","DOC_TYPE","PROC_TYPE","DOSSIER_TYPE","GROSS_SPA","NET_SPA"
1163616,"AD","COD","DEVE",15.9,5.4
1165395,"RR","COD","AGRI",142.3,47.18
1157163,"RR","NLE","INTA",3.98,1.62
1150410,"PR","NLE","INTA",2.77,1.33
1156477,"NT","NLE","INTA",0.68,0.45
1157695,"PR","COD","EMPL",21.29,11.19
1158230,"PA","COD","ENVI",1.36,1.1
1158636,"PA","COD","JURI",10.21,4.33
1161908,"AM","COD","ENVI",20.79,7.86
1163673,"AM","COD","EMPL",44.77,19.4
1162420,"AM","COD","JURI",14.66,6.01
1165402,"AD","COD","JURI",15.69,5.3
1170031,"RR","COD","EMPL",37.48,15.16
1157542,"RR","COD","ECON",71.43,34.11
1144242,"AM","COD","ECON",139.22,72.75
1139138,"PR","COD","ECON",42.01,30.79
1144408,"AM","COD","ECON",80.08,40.35
1181377,"NR","COD","ECON",1.25,1.09
1157541,"RR","COD","ECON",409.79,123.12
1144243,"AM","COD","ECON",132.62,69.96
1144449,"AM","COD","ECON",109.32,60.81
1144448,"AM","COD","ECON",119.92,56.18
1144447,"AM","COD","ECON",146.95,75.54
1140154,"PR","COD","ECON",135.09,86.51
1141693,"PR","COD","ECON",142.5,42.86
1154349,"PR","COD","PECH",31.86,20.71
1158536,"AM","COD","ENVI",41.34,19.09
1162955,"AD","COD","ENVI",12.9,4.24
1164574,"AM","COD","PECH",1.22,0.95
1173708,"RR","COD","PECH",58.57,20.98
1166006,"AM","COD","PECH",111.28,48.86
1159923,"AM","COD","PECH",111.3,49.25
1143739,"DT","COD","ENVI",2.02,1.81
1149000,"NT","COD","ENVI",3.28,2.61
1144721,"AM","COD","ENVI",21.17,15.04
1146611,"AD","COD","AFCO",3.41,2.61
1142110,"PR","COD","ENVI",2.7,1.54
1148305,"RR","COD","ENVI",14.65,8.85
1147438,"NR","COD","ENVI",1.5,0.96
1162129,"AM","RSP","ENVI",29.96,14.05
1158220,"RE","RSP","ENVI",6.25,5.51
1158217,"QO","RSP","ENVI",1.09,0.92
1158214,"QO","RSP","ENVI",0.96,0.78
1162730,"PR","INI","ECON",4.7,3.96
1158841,"PA","INI","BUDG",1.39,1.13
1162021,"AM","INI","INTA",12.68,7.21
1165652,"AM","INI","ECON",45.83,26.95
1167317,"AD","INI","BUDG",5.26,3.2
1165614,"AD","INI","INTA",5.23,3.71
1165308,"AM","INI","BUDG",7.21,4.74
1171903,"NT","INI","ECON",1.39,0.99
1170624,"RR","INI","ECON",26.96,12.47
1160530,"AM","COD","AGRI",50.1,23.69
1159763,"PA","COD","BUDG",7.05,4.38
1157799,"PA","COD","AGRI",20.4,17.54
1163016,"PR","COD","ENVI",33.37,16.95
1158850,"PA","COD","REGI",12.72,10.48
1162844,"AM","COD","BUDG",11.97,5.7
1166178,"AM","COD","ENVI",117.62,52.07
1163819,"AM","COD","REGI",50.78,19.3
1165920,"AD","COD","REGI",32.37,10.86
1167574,"AD","COD","BUDG",10.82,3.24
1162174,"AD","COD","AGRI",26.61,10.35
1166844,"AM","COD","ENVI",38.64,20.58
1170232,"RR","COD","ENVI",123.32,38.15
1228875,"NT","COD","ENVI",1.97,1.67
1229402,"RR","COD","ENVI",4.9,2.45
1228826,"PR","COD","ENVI",2.74,0.85
1163409,"AM","COD","ITRE",134.77,69.71
1160125,"PA","COD","REGI",6.98,4.22
1162522,"AM","COD","AFET",42.94,18.9
1162731,"AM","COD","REGI",107.39,42.77
1158816,"PR","COD","ITRE",34.55,25.92
1162949,"AD","COD","ENVI",20.42,6.52
1161732,"PA","COD","AFET",13.56,8.2
1158835,"AM","COD","ENVI",32.24,23.98
1162843,"AM","COD","BUDG",23.24,9.04
1159762,"PA","COD","BUDG",2.33,1.43
1163335,"AM","COD","ITRE",152.4,75.15
1163333,"AM","COD","ITRE",124.57,50.75
1163334,"AM","COD","ITRE",117.92,49.09
1164060,"AD","COD","AFET",23.88,8.67
1169241,"AD","COD","REGI",39.37,13.83
1162765,"AM","COD","ITRE",116.1,55.21
1165839,"AD","COD","BUDG",6.64,2.56
1170479,"RR","COD","ITRE",77.25,34.16
1234141,"DV","COD","ITRE",1.4,1.36
1235464,"RR","COD","ITRE",5.22,3.24
1232269,"PR","COD","ITRE",2.43,0.89
1158481,"PR","INI","PETI",16.27,13.81
1162434,"AM","INI","PETI",56.71,26.56
1170535,"RR","INI","PETI",24.54,11.77
1159250,"NT","BUD","BUDG",1.01,0.39
1155813,"PR","BUD","BUDG",4.51,1.2
1164686,"NT","BUD","BUDG",1.01,0.84
1171855,"RR","BUD","BUDG",5.19,1.7
1162342,"AM","REG","AFCO",16.28,8.61
1161630,"PR","REG","AFCO",22.27,5.78
1160896,"PR","REG","AFCO",22.29,10.89
1172084,"RR","REG","AFCO",24.53,8.49
1162807,"AM","COD","ECON",3.08,2.1
1159804,"PR","COD","ECON",2.21,0.93
1168647,"RR","COD","ECON",6.13,3.18
1210662,"PR","COD","ECON",2.36,0.83
1214508,"RR","COD","ECON",3.98,1.99
1204365,"NR","COD","ECON",0.46,0.35
1164983,"AM","INI","LIBE",95.7,49.48
1164658,"AM","INI","LIBE",102.09,56.13
1161314,"PR","INI","LIBE",15.03,13.45
1162102,"PA","COD","BUDG",5.94,3.12
1163128,"PA","COD","ECON",7.99,4.28
1162477,"AM","COD","ENVI",40.99,17.33
1163264,"PA","COD","EMPL",15.83,7.49
1160068,"PR","COD","REGI",52.13,25.08
1158310,"PA","COD","AGRI",10.75,5.29
1162044,"PA","COD","TRAN",9.89,7.79
1167202,"AM","COD","REGI",127.23,52.97
1167199,"AM","COD","REGI",157.37,57.67
1167645,"AM","COD","REGI",35.06,17.19
1167200,"AM","COD","REGI",130.08,56.35
1167211,"AM","COD","REGI",35.76,16.21
1167205,"AM","COD","REGI",132.11,62
1163917,"AM","COD","CONT",34.37,13.05
1175395,"RR","COD","REGI",380.84,111.61
1164661,"AM","COD","BUDG",56,22.85
1169646,"AD","COD","LIBE",49.1,15.37
1168724,"AD","COD","EMPL",42.63,15.41
1169258,"AD","COD","TRAN",34.95,11.55
1162267,"AM","COD","AGRI",64.37,25.26
1164938,"AM","COD","TRAN",73.34,30.32
1165987,"AM","COD","ECON",52.58,21.68
1169223,"AM","COD","REGI",103.01,43.44
1167228,"AM","COD","LIBE",72.97,30.17
1177674,"NT","COD","REGI",3.47,3.08
1165360,"AD","COD","CONT",16.07,4.75
1162617,"PA","COD","LIBE",18.66,9.19
1166691,"AD","COD","FEMM",19.46,8.16
1171919,"AD","COD","BUDG",22.2,6.81
1164789,"AD","COD","AGRI",16.67,5.38
1169593,"AD","COD","ECON",15.1,4.43
1233583,"PR","COD","REGI",7.38,4.93
1234587,"RR","COD","REGI",8.88,2.79
1166223,"AM","COD","EMPL",97.47,38.76
1164637,"AM","COD","EMPL",97.47,40.42
1161382,"PA","COD","BUDG",3.88,2.56
1167641,"PR","COD","LIBE",70.96,39.53
1164659,"PA","COD","DEVE",11.47,7.2
1168353,"AM","COD","DEVE",88.94,38.48
1168477,"AM","COD","AFET",81.26,37.37
1172894,"AD","COD","DEVE",29.99,12.92
1167087,"PA","COD","AFET",5.11,3.44
1177547,"AL","COD","JURI",12.2,8.87
1165136,"AM","COD","BUDG",26.1,10
1178224,"RR","COD","LIBE",164.92,66.54
1171945,"AM","COD","LIBE",95.25,38.68
1171947,"AM","COD","LIBE",113.81,52
1172064,"AM","COD","LIBE",7.86,3.59
1169850,"AD","COD","BUDG",12.61,3.72
1234009,"NT","COD","LIBE",1.28,1.11
1235601,"RR","COD","LIBE",5.15,2.34
1232120,"PR","COD","LIBE",3.34,1.63
1161387,"PA","COD","BUDG",5.22,3.13
1170342,"AM","COD","JURI",38.69,17.58
1167186,"PA","COD","JURI",20.95,8.9
1169861,"AD","COD","BUDG",7.34,2.48
1157923,"PR","COD","CULT",48.09,29.5
1171246,"AM","COD","CULT",104.71,52.26
1170473,"AM","COD","CULT",94.13,45.69
1178508,"RR","COD","CULT",78.6,52.55
1231392,"RR","COD","CULT",6.07,2.07
1229507,"PR","COD","CULT",5.04,2.38
1161424,"PA","COD","BUDG",2.39,1.24
1164722,"AM","COD","BUDG",2.25,0.97
1169565,"AM","COD","IMCO",26.72,12.02
1167981,"AM","COD","CONT",23.76,9.36
1166716,"PR","COD","IMCO",17.86,10.09
1167449,"AD","COD","BUDG",4.21,1.5
1169695,"AD","COD","CONT",25.38,7.86
1172454,"DV","COD","IMCO",0.68,0.54
1163131,"PA","COD","CONT",8.19,3.8
1172208,"RR","COD","IMCO",62.62,20.52
1225828,"PR","COD","IMCO",2.28,0.76
1226413,"RR","COD","IMCO",3.61,1.71
1161241,"PR","NLE","TRAN",2.94,1.3
1169750,"RR","NLE","TRAN",4.39,1.95
1162641,"PR","NLE","ITRE",10.02,5
1170404,"RR","NLE","ITRE",17.34,6.73
1171218,"NR","NLE","ITRE",1.17,0.99
1165519,"AM","NLE","ITRE",45.02,18.57
1170922,"NR","NLE","ITRE",1.34,0.52
1171452,"RR","COD","ECON",26.08,13.39
1167255,"AM","COD","ECON",56.17,27.44
1175136,"ER","COD","ECON",2.81,1.74
1162898,"PR","COD","ECON",31.4,15.78
1166701,"AM","CNS","ECON",73.81,33.11
1163336,"PR","CNS","ECON",21.38,10.83
1171264,"NT","CNS","ECON",1.36,1.11
1171276,"RR","CNS","ECON",32.96,12.3
1147200,"AM","RSP","ITRE",52.02,30.22
1144650,"RE","RSP","ITRE",6.18,5.92
1163522,"PA","COD","AFCO",17.1,10.13
1162860,"PA","COD","REGI",4.13,2.55
1163816,"PR","COD","BUDG",25.83,15.67
1165599,"AM","COD","AFCO",34.83,16.97
1220759,"RR","COD","BUDG",4.95,2.41
1169808,"AD","COD","AFCO",20.48,7.24
1172624,"RR","COD","BUDG",34.69,14.63
1219846,"NR","COD","BUDG",1.46,1.23
1168710,"AM","COD","BUDG",77.54,35.04
1166670,"AM","COD","REGI",43.11,19.08
1167474,"PA","COD","LIBE",11.03,4.12
1171326,"AD","COD","LIBE",15.06,8.09
1169778,"AD","COD","REGI",16.27,6.05
1217835,"PR","COD","BUDG",2.78,1.15
1164606,"PA","NLE","AFET",8.05,5.05
1168288,"AM","NLE","ITRE",38.85,21
1171471,"NR","NLE","ITRE",1.3,0.84
1166120,"AM","NLE","AFET",16.2,8.29
1164090,"PR","NLE","ITRE",15.15,10.39
1171809,"RR","NLE","ITRE",42.49,14.57
1169245,"AD","NLE","AFET",14.4,6.18
1105751,"PA","COD","JURI",18.71,9.57
1125609,"RR","COD","CULT",272.87,78.46
1104420,"PA","COD","IMCO",29.01,14.27
1108545,"AM","COD","JURI",116.99,47.42
1107524,"AM","COD","CULT",151.42,70.76
1116083,"AD","COD","LIBE",44.25,14.25
1115818,"AD","COD","ENVI",27.22,8.74
1111917,"AM","COD","LIBE",86.43,31.42
1113062,"AD","COD","IMCO",64.77,21.52
1104735,"AM","COD","CULT",199.53,81.76
1107683,"AM","COD","CULT",79.18,34.34
1112182,"AM","COD","ENVI",106.57,39.6
1109482,"PA","COD","LIBE",31.73,16.43
1108551,"AD","COD","JURI",42.58,13.29
1107682,"AM","COD","CULT",145.28,69.9
1107327,"PA","COD","ENVI",12.52,5.52
1107155,"AM","COD","IMCO",170.71,72.4
1164415,"QO","RSP","ENVI",1.49,1.28
1130417,"AM","COD","ENVI",46.38,22.96
1122609,"PR","COD","PECH",33.28,17.1
1147581,"AM","COD","PECH",78.67,39.61
1133766,"AD","COD","ENVI",2.85,1.06
1166001,"NT","COD","PECH",2.14,1.95
1166142,"RR","COD","PECH",47.79,18.43
1174119,"AD","DEC","AGRI",5.31,2.98
1174246,"AD","DEC","EMPL",5.12,2.62
1167275,"PA","DEC","AGRI",1.45,1.34
1165748,"PA","DEC","PECH",1.87,1.3
1173892,"AD","DEC","LIBE",3.28,1.89
1169191,"PA","DEC","AFET",1.49,1.24
1171118,"PA","DEC","DEVE",1.88,1.62
1170831,"AM","DEC","FEMM",4.4,1.63
1165602,"PA","DEC","CULT",1.44,1.1
1169566,"PA","DEC","LIBE",1.91,1.52
1171486,"AM","DEC","REGI",3.68,1.99
1172481,"AD","DEC","PECH",2.55,1.13
1173389,"AD","DEC","FEMM",3.74,1.67
1169138,"AM","DEC","CULT",12.08,6.1
1176451,"AD","DEC","DEVE",5.85,2.86
1170627,"AM","DEC","EMPL",4.02,2.08
1172881,"AM","DEC","DEVE",5.57,2.91
1160509,"PR","DEC","CONT",49.7,28.64
1174570,"AD","DEC","TRAN",6.77,3.01
1174705,"AD","DEC","AFET",4.05,2.64
1168250,"PA","DEC","FEMM",1.79,1.38
1174876,"AM","DEC","CONT",93.43,52.7
1168081,"PA","DEC","EMPL",2.69,2.09
1162480,"PA","DEC","ENVI",3.53,2.87
1169907,"AM","DEC","AGRI",6.11,3.9
1174606,"AD","DEC","REGI",3.41,1.78
1169329,"AD","DEC","ENVI",5.41,2.62
1173958,"AD","DEC","CULT",5.15,3.68
1167543,"PA","DEC","TRAN",4.1,3.36
1169186,"PA","DEC","REGI",1.77,1.46
1171532,"AM","DEC","LIBE",6.19,2.53
1171879,"AM","DEC","AFET",9.09,4.77
1169322,"AM","DEC","ENVI",6.26,2.63
1169446,"AM","DEC","PECH",1.88,0.68
1178266,"RR","DEC","CONT",137.19,53.92
1126924,"PA","COD","AFET",2.64,1.53
1129886,"AD","COD","AFET",7.78,3.77
1128191,"AM","COD","AFET",13.3,5.26
1128832,"PR","COD","LIBE",63.38,31.72
1139077,"RR","COD","LIBE",120.8,43.8
1087681,"NR","COD","ENVI",1.61,1.37
1174385,"AD","INI","AFET",8.34,6.29
1170821,"AM","INI","DEVE",12.14,6.5
1166609,"PA","INI","DEVE",1.41,1.18
1174504,"AD","INI","DEVE",4.96,3.22
1172749,"AM","INI","INTA",44.97,24.74
1157587,"PA","INI","AFET",1.86,1.59
1178053,"RR","INI","INTA",34.63,16.23
1168297,"PR","INI","INTA",9.18,8.11
1170478,"AM","INI","AFET",27.08,14.58
1175105,"AD","INI","INTA",3.96,2.71
1175906,"RR","INI","IMCO",16.28,10.42
1166674,"PA","INI","INTA",1.48,1.2
1166501,"PR","INI","IMCO",5.99,5.11
1171745,"AM","INI","INTA",9.88,4.81
1162840,"AM","INI","IMCO",27.6,17.44
1166757,"PA","DEC","PECH",1.83,1.44
1172480,"AD","DEC","PECH",2.93,1.55
1174774,"AM","DEC","CONT",1.45,0.66
1169445,"AM","DEC","PECH",3.35,1.35
1160555,"PR","DEC","CONT",7.15,3.44
1178381,"RR","DEC","CONT",11.4,3.52
1161997,"PR","INI","CONT",8.57,4.35
1173595,"RR","INI","CONT",22.13,11.4
1170666,"AM","INI","CONT",30.79,17.38
1166550,"PR","COD","ECON",30.58,14.74
1169655,"AM","COD","ECON",70.82,24.86
1180582,"RR","COD","ECON",35.2,13.98
1168600,"AM","COD","LIBE",170.05,68.98
1177139,"RR","COD","LIBE",151.19,51.42
1165617,"PR","COD","LIBE",92.43,41.36
1161386,"PA","COD","BUDG",2.59,1.53
1173192,"AD","COD","BUDG",5.51,1.99
1170359,"AM","COD","BUDG",4.41,2.12
1166018,"PR","NLE","PECH",4.07,3.44
1174132,"RR","NLE","PECH",5.03,1.62
1175721,"NT","NLE","PECH",1.02,0.56
1165606,"PR","NLE","AFET",1.33,0.56
1170040,"RR","NLE","AFET",2.83,1.71
1167785,"PA","NLE","ENVI",0.62,0.45
1170593,"AD","NLE","ENVI",2.02,1.47
1167358,"PA","NLE","INTA",1.2,1
1171425,"AD","NLE","INTA",2.34,1.27
1181652,"RR","NLE","JURI",7.64,3.75
1180530,"PR","NLE","JURI",2.85,1.95
1162105,"PR","COD","JURI",4.51,2.83
1170077,"RR","COD","JURI",5.37,2.93
1168246,"PR","NLE","JURI",3.79,1.15
1171846,"RR","NLE","JURI",4.65,1.54
1172897,"RR","CNS","DEVE",52.25,18.03
1167581,"PR","CNS","DEVE",41.37,21.44
1170043,"AM","CNS","DEVE",20.15,9.4
1236957,"RR","CNS","DEVE",4.37,1.31
1235924,"PR","CNS","DEVE",3.98,2.61
1167363,"RE","RSP","LIBE",6.15,5.08
1134684,"AD","COD","ENVI",59.56,20.33
1126255,"PR","COD","ITRE",62.08,44.04
1124859,"PA","COD","ENVI",34.96,19.65
1128077,"PA","COD","ENVI",34.98,8.26
1129573,"AM","COD","ITRE",1.82,0.93
1129581,"AM","COD","ITRE",114.98,57.63
1130608,"AM","COD","ITRE",139.13,65.25
1127496,"AM","COD","ENVI",172.66,75.6
1129370,"AM","COD","ITRE",134.46,59.21
1115920,"PR","COD","ITRE",26.96,19.64
1158939,"NR","COD","ITRE",2.37,1.98
1142477,"RR","COD","ITRE",135.59,43.32
1124870,"AM","COD","LIBE",27.57,13.31
1127738,"AD","COD","LIBE",37.38,10.96
1122086,"AM","COD","CULT",87.05,39.02
1125197,"AM","COD","CULT",86.55,40.92
1133855,"AD","COD","IMCO",176.79,58.96
1124920,"AD","COD","CULT",48.11,14.99
1125610,"CM","COD","JURI",5.32,4.39
1122810,"AM","COD","ITRE",131.14,64.39
1122801,"AM","COD","ITRE",216.13,78.98
1125738,"AM","COD","IMCO",132.02,62.83
1125739,"AM","COD","IMCO",133.01,67.54
1125511,"AM","COD","IMCO",167.82,63.76
1122804,"AM","COD","ITRE",166.04,76.51
1118908,"PR","COD","ITRE",103.97,53.99
1122811,"AM","COD","ITRE",167.55,80.87
1119119,"PA","COD","LIBE",25.88,14.73
1122245,"PA","COD","IMCO",122.43,65.07
1112413,"PA","COD","CULT",31.39,17.07
1137459,"RR","COD","ITRE",620.42,201.44
1162853,"NR","COD","ITRE",3.88,3.62
1176810,"RR","COD","LIBE",265.99,93.98
1168594,"PR","COD","LIBE",89.76,51.26
1168546,"PA","COD","BUDG",3.95,1.71
1169976,"AM","COD","BUDG",4.92,1.63
1171618,"AM","COD","LIBE",179.19,62.76
1171619,"AM","COD","LIBE",129.79,53.47
1171620,"AM","COD","LIBE",114.52,43.95
1171621,"AM","COD","LIBE",175.8,71.64
1171627,"AM","COD","LIBE",124.81,52.06
1171883,"AD","COD","BUDG",7.59,2.24
1172653,"AM","COD","LIBE",12.43,4.82
1171931,"AM","COD","LIBE",12.43,4.9
1130618,"PA","COD","IMCO",19.96,9.19
1134215,"AM","COD","IMCO",33.53,12.58
1135048,"PR","COD","ECON",40.66,22.33
1139633,"AD","COD","IMCO",25.21,8.21
1147709,"RR","COD","ECON",82.45,27.84
1138283,"AM","COD","ECON",137.21,52.61
1168111,"PA","DEC","TRAN",2.64,2.18
1174603,"AD","DEC","TRAN",5.17,2.37
1175036,"AM","DEC","CONT",3.95,2.94
1160565,"PR","DEC","CONT",8.7,4.51
1178552,"RR","DEC","CONT",16.96,12.36
1172630,"AM","DEC","TRAN",3.66,1.7
1172248,"AM","DEC","TRAN",1.57,0.77
1169099,"PR","COD","LIBE",8.46,4.3
1176416,"RR","COD","LIBE",16.17,5.62
1173679,"AM","COD","LIBE",15.75,6.53
1229973,"PR","COD","LIBE",2.91,1.04
1231605,"RR","COD","LIBE",4.83,2.3
1178332,"RR","DEC","CONT",17.48,5.54
1168271,"PA","DEC","TRAN",3.18,2.31
1160549,"PR","DEC","CONT",9.88,5.54
1174758,"AM","DEC","CONT",7.3,3.32
1174613,"AD","DEC","TRAN",5.43,2.97
1178371,"RR","DEC","CONT",15.83,4.8
1168245,"PA","DEC","TRAN",2.46,2.03
1174571,"AD","DEC","TRAN",5.16,3
1175034,"AM","DEC","CONT",4.77,3.27
1160563,"PR","DEC","CONT",8.02,4.4
1175109,"RR","NLE","PECH",13.54,4.9
1165829,"PR","NLE","PECH",8.9,6.97
1169198,"PA","NLE","BUDG",2.72,1.59
1171009,"AM","NLE","PECH",0.67,0.31
1174927,"NR","NLE","PECH",1.1,0.97
1175717,"NT","NLE","PECH",2.71,2.14
1170036,"AM","NLE","BUDG",0.94,0.43
1171651,"AD","NLE","BUDG",3.68,1.31
1168591,"PR","NLE","PECH",5.99,5.19
1171010,"AM","NLE","PECH",23.56,13.1
1171137,"RE","RSP","LIBE",14.95,5.41
1169352,"RE","RSP","LIBE",15.81,14.98
1167642,"PA","DEC","ECON",1.29,0.79
1175037,"AM","DEC","CONT",2.66,1.54
1174726,"AD","DEC","ECON",4.29,2.22
1171884,"AM","DEC","ECON",7.16,3.24
1160566,"PR","DEC","CONT",7.86,4.1
1178393,"RR","DEC","CONT",14.55,5.21
1176821,"RR","INI","AFET",46.72,24.63
1172682,"PR","INI","AFET",11.93,10.38
1174197,"AM","INI","AFET",148.36,69.24
1168870,"PA","INI","FEMM",2.39,1.96
1174815,"AD","INI","FEMM",10.22,7.05
1171457,"AM","INI","FEMM",15.83,10.06
1178326,"RR","DEC","CONT",19.3,5.95
1168277,"PA","DEC","TRAN",3.33,2.82
1160598,"PR","DEC","CONT",10.86,6
1175740,"AD","DEC","TRAN",5.5,2.47
1175271,"AM","DEC","CONT",4.79,1.75
1172241,"AM","DEC","TRAN",2.11,0.93
1169192,"PA","DEC","AFET",1.46,1.21
1160580,"PR","DEC","CONT",12.65,10.73
1174380,"AD","DEC","AFET",3.14,2.2
1175980,"AM","DEC","CONT",12.18,5.58
1171880,"AM","DEC","AFET",7.5,4.18
1178258,"RR","DEC","CONT",18.79,6.11
1177820,"RR","COD","ITRE",117.88,40.89
1174275,"AM","COD","ITRE",111.35,52.93
1175316,"AD","COD","IMCO",43.15,15.33
1168403,"PA","COD","IMCO",14.33,10.89
1171509,"PR","COD","ITRE",42.2,30.35
1171962,"AM","COD","IMCO",69.64,48.88
1226188,"PR","COD","ITRE",2.29,0.7
1231691,"RR","COD","ITRE",4.15,2.24
1128970,"PA","COD","INTA",11.09,6.52
1125973,"PA","COD","AGRI",21.08,14.08
1131272,"AM","COD","INTA",39.66,16.43
1131637,"AM","COD","AGRI",97.2,44.27
1139898,"AD","COD","AGRI",45.99,11.99
1134193,"AD","COD","AGRI",45.97,16.13
1174808,"AD","DEC","LIBE",5.03,2.58
1169458,"PA","DEC","LIBE",3.06,2.1
1160576,"PR","DEC","CONT",10.8,6.6
1175048,"AM","DEC","CONT",6.46,2.78
1171522,"AM","DEC","LIBE",8.75,3.82
1178491,"RR","DEC","CONT",18.89,12.68
1178341,"RR","DEC","CONT",18.61,5.64
1173817,"AD","DEC","LIBE",3.74,2.27
1169539,"PA","DEC","LIBE",2.32,2.06
1160550,"PR","DEC","CONT",12.5,8.34
1176266,"AM","DEC","CONT",10.27,3.84
1171517,"AM","DEC","LIBE",7.3,3.15
1188440,"AM","DEC","CONT",7.83,3.54
1189599,"NR","DEC","CONT",1.06,0.77
1184826,"PR","DEC","CONT",8.82,4.54
1173716,"AD","DEC","LIBE",3.08,1.68
1169469,"PA","DEC","LIBE",1.86,1.51
1175756,"AM","DEC","CONT",4.4,2.91
1171527,"AM","DEC","LIBE",2.94,1.08
1160561,"PR","DEC","CONT",7.57,3.74
1178390,"RR","DEC","CONT",11.35,3.79
1169017,"PR","COD","ECON",62.96,31.15
1172566,"AM","COD","ECON",183.47,76.09
1172567,"AM","COD","ECON",92.83,52.71
1179558,"RR","COD","ECON",85.05,34.77
1207258,"NT","COD","ECON",3.95,3.76
1206411,"RR","COD","ECON",6.21,3.54
1207259,"NT","COD","ECON",3.95,3.76
1205280,"PR","COD","ECON",3.09,1.2
1170012,"NT","RSP","ENVI",1.83,1.7
1166770,"RE","RSP","LIBE",10.2,8.93
1172731,"RR","CNS","AFCO",4.86,1.46
1170854,"PA","CNS","BUDG",1.11,0.98
1169913,"PR","CNS","AFCO",3.47,2.5
1171899,"AD","CNS","BUDG",1.3,0.84
1176649,"RR","INI","AFET",22.55,13.57
1173597,"AM","INI","AFET",148.08,93.36
1169097,"PR","INI","AFET",5.36,4.4
1176887,"NR","INI","AFET",1.22,1.09
1178392,"ER","INI","AFET",0.94,0.36
1171825,"RE","RSP","CONT",1.98,0.9
1170770,"AM","RSP","CONT",0.66,0.45
1173485,"AM","INI","AFET",22.95,11.32
1175195,"AM","INI","INTA",9.77,6.17
1176899,"AD","INI","INTA",3.78,2.78
1175408,"AD","INI","IMCO",5.27,3.61
1168476,"PR","INI","AFET",6.83,5.92
1178431,"RR","INI","AFET",26.09,12.44
1176319,"RR","NLE","INTA",4.78,1.9
1174546,"NT","NLE","INTA",0.53,0.41
1153736,"PR","NLE","INTA",3.6,1.92
1175075,"RR","INI","PETI",17.18,6.22
1175387,"NR","INI","PETI",0.84,0.45
1169261,"AM","INI","PETI",23.3,17.98
1171798,"PR","INI","PETI",12.43,10.59
1169260,"PR","INI","PETI",8.11,6.82
1160579,"PR","DEC","CONT",6.17,3.8
1176828,"AM","DEC","CONT",6.52,2.33
1188293,"AM","DEC","CONT",10.92,4.62
1189600,"NR","DEC","CONT",1.01,0.82
1184812,"PR","DEC","CONT",5.86,3.25
1178816,"RR","DEC","CONT",7.9,6.25
1160592,"PR","DEC","CONT",8.08,3.68
1179009,"RR","DEC","CONT",9.58,8.14
1176083,"AM","DEC","CONT",5.91,2.78
1172903,"RR","INI","ECON",2.71,1.64
1160594,"PR","DEC","CONT",9.96,4.81
1175268,"AM","DEC","CONT",10.97,4.69
1178345,"RR","DEC","CONT",10.63,3.32
1160596,"PR","DEC","CONT",9.77,4.86
1178223,"RR","DEC","CONT",10.8,3.47
1175269,"AM","DEC","CONT",3.22,1.66
1160559,"PR","DEC","CONT",9.96,6.26
1174781,"AM","DEC","CONT",8.1,4.6
1178483,"RR","DEC","CONT",11.35,8.24
1275772,"PR","NLE","LIBE",1.31,0.61
1278215,"RR","NLE","LIBE",2.89,1.71
1292666,"RR","NLE","AFET",3.91,2.26
1288010,"PR","NLE","AFET",1.56,0.7
1077927,"PR","COD","INTA",5.36,3.25
1084434,"AM","COD","INTA",3.43,2.03
1098083,"CM","COD","JURI",1.95,1.65
1091052,"AM","COD","DEVE",8.42,2.8
1088974,"PA","COD","DEVE",10.35,6.04
1095299,"AM","COD","LIBE",67.57,33.2
1086430,"PR","COD","LIBE",37.52,23.68
1089057,"AD","COD","AFET",16.77,4.97
1092789,"AD","COD","DEVE",11.36,3.68
1088508,"AM","COD","AFET",59.39,23.6
1087426,"PA","COD","AFET",3.5,2.09
1122373,"DT","COD","LIBE",6.29,6.18
1230174,"RR","NLE","AFET",3.51,1.95
1217538,"PR","NLE","AFET",1.53,0.67
1174857,"RR","NLE","AFET",2.98,1.8
1169987,"PR","NLE","AFET",1.35,0.57
1175022,"RR","NLE","AFET",11.49,5.54
1177230,"NT","COD","INTA",0.88,0.73
1175145,"PR","COD","INTA",2.01,0.72
1175550,"AL","COD","AFET",1.33,1.2
1176601,"RR","COD","INTA",3.46,1.77
1214742,"AM","COD","LIBE",32.28,14.31
1192698,"PR","COD","LIBE",25.44,13.54
1220505,"RR","COD","LIBE",29.07,12.51
1128842,"RR","COD","ECON",59.77,21.37
1120247,"AM","COD","ECON",123.84,58.82
1125262,"AM","COD","ECON",124.31,61.86
1124347,"AD","COD","DEVE",12.44,4.11
1116982,"PR","COD","ECON",18.61,9.84
1098851,"PA","COD","DEVE",12.73,5.47
1114252,"AL","COD","JURI",12.24,10.64
1119254,"AM","COD","DEVE",23.92,10.97
1179586,"NT","COD","ECON",2.78,2.51
1240727,"PR","COD","ECON",3.28,1.66
1242550,"RR","COD","ECON",5.45,2.74
1182179,"RR","NLE","TRAN",3.92,1.64
1178084,"PR","NLE","TRAN",2.75,1.8
1114963,"PA","COD","BUDG",13.97,8.84
1125089,"AD","COD","AFET",18.54,5.28
1126078,"AD","COD","BUDG",14.39,6.21
1122579,"AM","COD","LIBE",151.49,67.37
1122582,"AM","COD","LIBE",129.86,74.34
1118296,"PR","COD","LIBE",84.64,56.36
1122581,"AM","COD","LIBE",134.24,73.02
