GROSS_SPA,NET_SPA,DOC_TYPE,PROC_NATURE,PROC_TYPE,ROLE,DOSSIER_TYPE,COMMITTEE_1
3.17,2.42,AD,DISCH,DEC,AVI,EMPL,EMPL
1.45,1.09,PA,DISCH,DEC,AVI,EMPL,EMPL
7.99,2.78,RR,MOFU,BUD,MAIN,BUDG,BUDG
0.64,0.46,AM,MOFU,BUD,MAIN,BUDG,BUDG
1.27,1.16,LT,MOFU,BUD,AVI,REGI,REGI
5.61,3.6,PR,MOFU,BUD,MAIN,BUDG,BUDG
1.08,0.55,NT,MOFU,BUD,MAIN,BUDG,BUDG
9.41,4.05,AM,MOFU,BUD,MAIN,BUDG,BUDG
2.86,2.33,LT,MOFU,BUD,AVI,EMPL,EMPL
16.39,5.75,RR,MOFU,BUD,MAIN,BUDG,BUDG
1.11,0.93,LT,MOFU,BUD,AVI,REGI,REGI
1.59,1.48,QO,RESQ,RSP,MAIN,DEVE,DEVE
4.56,3.66,PR,CNPE,NLE,MAIN,CONT,CONT
5.03,1.95,RR,CNPE,NLE,MAIN,CONT,CONT
8.58,5.43,PR,CNPE,NLE,MAIN,CONT,CONT
9.09,6.09,RR,CNPE,NLE,MAIN,CONT,CONT
4.55,3.58,PR,BUD,BUD,MAIN,BUDG,BUDG
5.45,2.71,RR,BUD,BUD,MAIN,BUDG,BUDG
2.07,1.01,AM,BUD,BUD,MAIN,BUDG,BUDG
1.19,1.02,NR,BUD,BUD,MAIN,BUDG,BUDG
18.97,15.76,PR,CNPE,NLE,MAIN,CONT,CONT
19.39,4.25,RR,CNPE,NLE,MAIN,CONT,CONT
2.02,1.54,AM,COMSC,RPS,MAIN,ENVI,ENVI
2.33,1.79,RR,CNPE,NLE,MAIN,ECON,ECON
7.55,6.39,AD,ANRE,INI,AVI,CULT,CULT
1.26,0.76,AM,ANRE,INI,MAIN,EMPL,EMPL
6.53,4.61,AM,ANRE,INI,MAIN,EMPL,EMPL
1.17,0.96,NR,ANRE,INI,MAIN,EMPL,EMPL
101.37,80.15,AM,ANRE,INI,MAIN,EMPL,EMPL
10.73,8.23,PR,ANRE,INI,MAIN,EMPL,EMPL
1.9,1.03,AM,DISCH,DEC,MAIN,CONT,CONT
0.61,0.23,AM,DISCH,DEC,MAIN,CONT,CONT
5.88,4.16,PR,DISCH,DEC,MAIN,CONT,CONT
21.02,9.64,AM,DISCH,DEC,MAIN,CONT,CONT
10.05,5.52,RR,DISCH,DEC,MAIN,CONT,CONT
1.6,1.3,PA,DISCH,DEC,AVI,LIBE,LIBE
11.23,8.21,PR,DISCH,DEC,MAIN,CONT,CONT
3.69,2.14,AD,DISCH,DEC,AVI,LIBE,LIBE
7.92,2.93,AM,DISCH,DEC,MAIN,CONT,CONT
16.05,6.48,RR,DISCH,DEC,MAIN,CONT,CONT
1.62,0.65,AM,DISCH,DEC,MAIN,CONT,CONT
4.36,3.46,AM,DISCH,DEC,AVI,LIBE,LIBE
8.79,5.69,PR,DISCH,DEC,MAIN,CONT,CONT
2.05,1.11,AM,DISCH,DEC,MAIN,CONT,CONT
9.63,2.83,RR,DISCH,DEC,MAIN,CONT,CONT
9.18,6.14,PR,DISCH,DEC,MAIN,CONT,CONT
3.77,1.52,AM,DISCH,DEC,MAIN,CONT,CONT
9.9,2.89,RR,DISCH,DEC,MAIN,CONT,CONT
5.93,2.4,AD,DISCH,DEC,AVI,TRAN,TRAN
6.69,5.6,AM,DISCH,DEC,AVI,TRAN,TRAN
3.96,3.52,PA,DISCH,DEC,AVI,TRAN,TRAN
10.03,6.76,PR,DISCH,DEC,MAIN,CONT,CONT
19.48,6.34,RR,DISCH,DEC,MAIN,CONT,CONT
1.25,0.48,AM,DISCH,DEC,MAIN,CONT,CONT
3.48,2.58,RE,DEAEX,DEA,MAIN,ITRE,ITRE
1.73,1.49,PA,ANRE,INI,AVI,INTA,INTA
6.03,4.87,PR,ANRE,INI,MAIN,ECON,ECON
1.71,1.22,PA,ANRE,INI,AVI,AGRI,AGRI
10.88,5.36,AM,ANRE,INI,AVI,INTA,INTA
58.04,24.73,RR,ANRE,INI,MAIN,ECON,ECON
7.71,5.49,AD,ANRE,INI,AVI,IMCO,IMCO
92.15,52.4,AM,ANRE,INI,MAIN,ECON,ECON
11.89,8.87,AD,ANRE,INI,AVI,AGRI,AGRI
29.72,18.98,AM,ANRE,INI,AVI,AGRI,AGRI
1.35,1.15,NT,ANRE,INI,MAIN,ECON,ECON
4.63,3.09,AD,ANRE,INI,AVI,INTA,INTA
21.81,13.22,AM,ANRE,INI,AVI,IMCO,IMCO
1.19,1.05,NR,ANRE,INI,MAIN,ECON,ECON
0.71,0.59,AM,ANRE,INI,MAIN,ECON,ECON
1.27,0.66,PR,APPE,NLE,MAIN,ITRE,ITRE
1.49,0.62,RR,APPE,NLE,MAIN,ITRE,ITRE
16.47,13.78,PR,IMPL,INI,MAIN,IMCO,IMCO
49.64,25.13,AM,IMPL,INI,MAIN,IMCO,IMCO
1.26,1.15,NT,IMPL,INI,MAIN,IMCO,IMCO
25.51,14.17,RR,IMPL,INI,MAIN,IMCO,IMCO
1.3,1.22,QO,RESQ,RSP,MAIN,INTA,INTA
59.77,29.7,AM,IMPL,INI,MAIN,LIBE,LIBE
12.82,11.15,PR,IMPL,INI,MAIN,LIBE,LIBE
24.8,15.47,RR,IMPL,INI,MAIN,LIBE,LIBE
1.41,0.84,NR,IMPL,INI,MAIN,LIBE,LIBE
10.76,6.75,RR,OUTDEC,INI,MAIN,LIBE,LIBE
35.74,32.29,AM,OUTDEC,INI,MAIN,LIBE,LIBE
6.25,4.24,PR,OUTDEC,INI,MAIN,LIBE,LIBE
58.12,23.81,AM,ANRE,INI,MAIN,PETI,PETI
30.02,24.88,PR,ANRE,INI,MAIN,PETI,PETI
40.43,17.33,RR,ANRE,INI,MAIN,PETI,PETI
2.0,0.79,NT,ANRE,INI,MAIN,PETI,PETI
11.56,4.56,RR,LEG,COD,MAIN,INTA,INTA
3.97,2.26,AM,LEG,COD,MAIN,INTA,INTA
6.3,4.5,PR,LEG,COD,MAIN,INTA,INTA
6.49,3.39,PR,LEG,COD,MAIN,INTA,INTA
9.49,6.88,PR,MOFU,BUD,MAIN,BUDG,BUDG
0.91,0.91,AM,MOFU,BUD,MAIN,BUDG,BUDG
12.1,4.36,RR,MOFU,BUD,MAIN,BUDG,BUDG
1.25,1.09,AL,MOFU,BUD,AVI,REGI,REGI
14.13,11.93,PR,STINI,INI,MHE,EMPL,EMPL
75.97,40.29,RR,STINI,INI,MHE,EMPL,EMPL
33.01,18.98,AM,STINI,INI,AVI,FEMM,FEMM
7.3,6.15,AD,STINI,INI,AHE,CULT,CULT
15.47,10.68,AD,STINI,INI,AVI,FEMM,FEMM
21.03,19.93,AM,STINI,INI,AHE,CULT,CULT
1.75,1.4,PA,STINI,INI,AVI,FEMM,FEMM
90.75,44.32,AM,STINI,INI,MHE,EMPL,EMPL
124.29,58.87,AM,STINI,INI,MHE,EMPL,EMPL
1.37,1.0,PA,STINI,INI,AHE,CULT,CULT
55.38,32.27,AM,INIT,INI,AVI,IMCO,IMCO
6.16,5.45,AL,INIT,INI,AVI,PECH,PECH
1.9,1.24,PA,INIT,INI,AHE,ENVI,ENVI
2.65,2.28,PA,INIT,INI,AVI,EMPL,EMPL
170.33,92.18,AM,INIT,INI,MHE,ITRE,ITRE
15.8,13.66,AD,INIT,INI,AVI,EMPL,EMPL
10.7,8.55,AD,INIT,INI,AVI,IMCO,IMCO
64.05,36.82,AM,INIT,INI,MHE,ITRE,ITRE
157.37,88.27,AM,INIT,INI,MHE,ITRE,ITRE
26.45,17.23,AM,INIT,INI,AVI,JURI,JURI
8.9,7.29,AD,INIT,INI,AVI,INTA,INTA
9.55,6.81,AD,INIT,INI,AVI,JURI,JURI
68.69,38.41,AM,INIT,INI,AVI,EMPL,EMPL
21.23,14.71,AD,INIT,INI,AHE,ENVI,ENVI
136.08,67.39,RR,INIT,INI,MHE,ITRE,ITRE
7.07,6.19,AD,INIT,INI,AVI,REGI,REGI
44.41,42.11,AM,INIT,INI,AVI,REGI,REGI
83.78,63.71,AM,INIT,INI,AHE,ENVI,ENVI
2.42,2.14,PA,INIT,INI,AVI,IMCO,IMCO
15.53,12.96,PR,INIT,INI,MHE,ITRE,ITRE
1.49,0.41,PA,INIT,INI,AVI,INTA,INTA
1.59,1.23,PA,INIT,INI,AVI,REGI,REGI
36.54,32.86,AM,INIT,INI,AVI,INTA,INTA
1.57,1.24,PA,INIT,INI,AVI,JURI,JURI
37.83,18.41,PR,LEG,COD,MHE,BUDG,CJ16
19.35,10.21,PA,LEG,COD,AHE,ITRE,ITRE
28.57,13.9,AD,LEG,COD,AHE,ITRE,ITRE
53.96,25.53,AM,LEG,COD,AHE,ENVI,ENVI
15.73,5.95,AD,LEG,COD,AHE,ENVI,ENVI
124.45,55.51,AM,LEG,COD,MHE,BUDG,CJ16
74.73,33.63,AM,LEG,COD,AHE,ITRE,ITRE
2.72,0.91,PR,APPE,NLE,MAIN,INTA,INTA
4.29,1.79,RR,APPE,NLE,MAIN,INTA,INTA
1.68,1.03,NR,APPE,NLE,MAIN,INTA,INTA
1.95,1.19,NR,APPE,NLE,MAIN,INTA,INTA
2.82,0.93,PR,APPE,NLE,MAIN,INTA,INTA
2.85,1.57,PR,APPE,NLE,MAIN,INTA,INTA
10.61,4.9,PR,LEG,COD,MAIN,LIBE,LIBE
14.23,4.9,AM,LEG,COD,MAIN,LIBE,LIBE
13.06,7.77,PF,LEG,COD,MAIN,LIBE,LIBE
17.54,8.06,RR,LEG,COD,MAIN,LIBE,LIBE
14.18,8.15,AL,LEG,COD,OLB,JURI,JURI
12.83,7.79,PF,LEG,COD,MAIN,LIBE,LIBE
15.48,9.13,PR,LEG,COD,MAIN,LIBE,LIBE
17.28,10.5,RR,LEG,COD,MAIN,LIBE,LIBE
168.11,72.87,AM,LEG,COD,MAIN,EMPL,CJ21
86.77,44.4,PR,LEG,COD,MAIN,EMPL,CJ21
234.06,86.13,AM,LEG,COD,MAIN,EMPL,CJ21
163.21,67.26,AM,LEG,COD,MAIN,EMPL,CJ21
98.8,45.0,RR,LEG,COD,MAIN,EMPL,CJ21
105.58,51.8,AM,OUTDEC,INI,MAIN,AFET,AFET
105.58,55.66,AM,OUTDEC,INI,MAIN,AFET,AFET
22.7,13.23,RR,OUTDEC,INI,MAIN,AFET,AFET
8.02,5.15,PR,OUTDEC,INI,MAIN,AFET,AFET
10.06,6.83,PR,DISCH,DEC,MAIN,CONT,CONT
1.57,1.39,PA,DISCH,DEC,AVI,CULT,CULT
4.85,1.78,AM,DISCH,DEC,MAIN,CONT,CONT
2.79,1.41,AM,DISCH,DEC,AVI,CULT,CULT
13.91,4.35,RR,DISCH,DEC,MAIN,CONT,CONT
2.42,2.06,AD,DISCH,DEC,AVI,CULT,CULT
1.76,1.48,PA,DISCH,DEC,AVI,LIBE,LIBE
9.64,6.77,PR,DISCH,DEC,MAIN,CONT,CONT
3.36,2.36,AD,DISCH,DEC,AVI,LIBE,LIBE
8.07,2.58,AM,DISCH,DEC,MAIN,CONT,CONT
14.75,6.08,RR,DISCH,DEC,MAIN,CONT,CONT
5.17,4.25,AM,DISCH,DEC,AVI,LIBE,LIBE
0.58,0.43,AM,RESQ,RSP,MAIN,CULT,CULT
14.26,5.89,PR,LEG,CNS,MAIN,ECON,ECON
70.85,28.72,AM,LEG,CNS,MAIN,ECON,ECON
4.38,2.93,AM,LEG,CNS,MAIN,ECON,ECON
4.79,2.61,AM,LEG,CNS,MAIN,ECON,ECON
26.45,11.54,RR,LEG,CNS,MAIN,ECON,ECON
1.51,1.27,NT,LEG,CNS,MAIN,ECON,ECON
14.47,8.02,AM,INIT,INI,AVI,IMCO,IMCO
1.48,1.25,PA,INIT,INI,AVI,ITRE,ITRE
1.92,1.61,PA,INIT,INI,AVI,LIBE,LIBE
5.11,3.2,AD,INIT,INI,AVI,IMCO,IMCO
7.25,7.06,DT,INIT,INI,MAIN,INTA,INTA
16.81,10.81,AM,INIT,INI,AVI,LIBE,LIBE
1.65,0.53,PA,INIT,INI,AVI,IMCO,IMCO
1.62,1.44,PA,INIT,INI,AVI,IMCO,IMCO
1.62,1.45,PA,INIT,INI,AVI,IMCO,IMCO
68.26,39.58,AM,INIT,INI,MAIN,INTA,INTA
20.8,13.56,AM,INIT,INI,MAIN,INTA,INTA
2.1,1.69,DV,INIT,INI,MAIN,INTA,INTA
40.12,19.09,RR,INIT,INI,MAIN,INTA,INTA
5.91,4.06,AD,INIT,INI,AVI,LIBE,LIBE
8.59,6.46,AD,INIT,INI,AVI,ITRE,ITRE
117.99,60.95,AM,ANRE,INI,MAIN,ECON,ECON
34.92,19.48,AM,ANRE,INI,MAIN,ECON,ECON
6.57,5.79,PR,ANRE,INI,MAIN,ECON,ECON
1.38,1.15,AM,ANRE,INI,MAIN,ECON,ECON
5.66,4.87,AM,ANRE,INI,MAIN,ECON,ECON
2.88,2.23,AM,ANRE,INI,MAIN,ECON,ECON
1.33,1.19,AM,ANRE,INI,MAIN,ECON,ECON
4.23,3.34,AM,ANRE,INI,MAIN,ECON,ECON
16.57,13.14,RR,ANRE,INI,MAIN,ECON,ECON
85.4,43.98,AM,INIT,INI,MHE,REGI,REGI
16.84,15.13,PR,INIT,INI,MHE,REGI,REGI
1.6,1.45,PA,INIT,INI,AVI,AGRI,AGRI
23.99,15.12,AM,INIT,INI,AVI,AGRI,AGRI
7.95,6.11,AD,INIT,INI,AVI,AGRI,AGRI
5.78,4.94,AD,INIT,INI,AHE,BUDG,BUDG
6.17,2.18,AD,INIT,INI,AHE,BUDG,BUDG
21.58,11.08,AM,INIT,INI,AHE,BUDG,BUDG
1.57,1.34,PA,INIT,INI,AHE,BUDG,BUDG
2.37,1.22,AM,MOFU,BUD,MAIN,BUDG,BUDG
3.02,2.59,LT,MOFU,BUD,AVI,EMPL,EMPL
15.9,4.67,RR,MOFU,BUD,MAIN,BUDG,BUDG
1.04,0.9,LT,MOFU,BUD,AVI,REGI,REGI
10.41,4.89,PR,MOFU,BUD,MAIN,BUDG,BUDG
2.83,1.68,RR,APPE,NLE,MAIN,AFET,AFET
1.34,0.74,PR,APPE,NLE,MAIN,AFET,AFET
8.17,5.02,PR,DISCH,DEC,MAIN,CONT,CONT
0.69,0.4,AM,DISCH,DEC,AVI,EMPL,EMPL
3.64,1.48,AM,DISCH,DEC,MAIN,CONT,CONT
11.47,3.9,RR,DISCH,DEC,MAIN,CONT,CONT
2.62,1.97,AD,DISCH,DEC,AVI,EMPL,EMPL
1.42,1.06,PA,DISCH,DEC,AVI,EMPL,EMPL
2.11,1.18,AM,DISCH,DEC,MAIN,CONT,CONT
1.58,0.99,AM,DISCH,DEC,MAIN,CONT,CONT
1.71,0.85,AM,DISCH,DEC,MAIN,CONT,CONT
8.96,4.71,RR,DISCH,DEC,MAIN,CONT,CONT
5.24,3.59,PR,DISCH,DEC,MAIN,CONT,CONT
18.45,9.4,AM,DISCH,DEC,MAIN,CONT,CONT
2.56,1.07,PR,LEG,COD,MAIN,IMCO,IMCO
25.5,13.32,PR,LEG,CNS,MAIN,ECON,ECON
143.57,55.45,AM,LEG,CNS,MAIN,ECON,ECON
16.32,4.22,AD,LEG,CNS,AVI,JURI,JURI
16.33,6.08,AD,LEG,CNS,AVI,JURI,JURI
23.3,9.52,AM,LEG,CNS,AVI,JURI,JURI
9.82,6.02,PA,LEG,CNS,AVI,JURI,JURI
3.0,1.55,AM,LEG,CNS,MAIN,ECON,ECON
0.2,0.09,AM,LEG,CNS,MAIN,ECON,ECON
0.42,0.13,AM,LEG,CNS,MAIN,ECON,ECON
0.19,0.08,AM,LEG,CNS,MAIN,ECON,ECON
59.4,21.74,RR,LEG,CNS,MAIN,ECON,ECON
1.94,1.74,NT,LEG,CNS,MAIN,ECON,ECON
1.39,1.27,AM,INIT,INI,MHE,AFET,AFET
11.63,6.07,AM,INIT,INI,AHE,DEVE,DEVE
1.43,1.24,PA,INIT,INI,AVI,INTA,INTA
20.11,11.0,AM,INIT,INI,AVI,INTA,INTA
4.93,3.76,AD,INIT,INI,AVI,INTA,INTA
5.57,3.57,AD,INIT,INI,AHE,DEVE,DEVE
109.36,59.92,AM,INIT,INI,MHE,AFET,AFET
1.57,1.37,NT,INIT,INI,MHE,AFET,AFET
48.1,22.66,RR,INIT,INI,MHE,AFET,AFET
1.81,1.64,PA,INIT,INI,AHE,DEVE,DEVE
10.29,9.41,PR,INIT,INI,MHE,AFET,AFET
1.8,1.55,NR,IMPL,INI,MAIN,ENVI,ENVI
28.33,13.04,RR,IMPL,INI,MAIN,ENVI,ENVI
77.83,46.34,AM,IMPL,INI,MAIN,ENVI,ENVI
14.03,12.4,PR,IMPL,INI,MAIN,ENVI,ENVI
1.71,1.57,NT,IMPL,INI,MAIN,ENVI,ENVI
0.38,0.16,AM,IMPL,INI,MAIN,ENVI,ENVI
0.79,0.4,AM,IMPL,INI,MAIN,ENVI,ENVI
1.82,0.92,AM,IMPL,INI,MAIN,ENVI,ENVI
6.53,3.2,RR,LEG,COD,MAIN,REGI,REGI
1.08,0.79,NT,LEG,COD,MAIN,REGI,REGI
4.44,3.14,PR,LEG,COD,MAIN,REGI,REGI
25.08,11.3,RR,ANRE,INI,MAIN,CONT,CONT
28.14,18.07,AM,ANRE,INI,MAIN,CONT,CONT
1.63,1.28,PA,ANRE,INI,AVI,LIBE,LIBE
4.77,3.45,AD,ANRE,INI,AVI,LIBE,LIBE
11.01,7.17,PR,ANRE,INI,MAIN,CONT,CONT
0.97,0.44,NT,MOFU,BUD,MAIN,BUDG,BUDG
15.46,4.54,RR,MOFU,BUD,MAIN,BUDG,BUDG
2.91,2.33,LT,MOFU,BUD,AVI,EMPL,EMPL
9.77,5.34,PR,MOFU,BUD,MAIN,BUDG,BUDG
1.05,0.8,LT,MOFU,BUD,AVI,REGI,REGI
7.11,0.88,AM,MOFU,BUD,MAIN,BUDG,BUDG
1.97,0.69,PR,APPE,NLE,MAIN,LIBE,LIBE
10.68,7.17,RR,IMMU,IMM,MAIN,JURI,JURI
9.78,8.99,CM,IMMU,IMM,MAIN,JURI,JURI
10.43,6.46,PR,IMMU,IMM,MAIN,JURI,JURI
1.71,1.5,PA,TRINI,INL,AHE,CULT,CULT
19.06,11.14,AM,TRINI,INL,AHE,CULT,CULT
5.38,4.51,AD,TRINI,INL,AHE,CULT,CULT
4.04,3.31,PR,CNPE,NLE,MAIN,CONT,CONT
4.53,1.82,RR,CNPE,NLE,MAIN,CONT,CONT
24.34,22.39,CM,IMMDI,IMM,MAIN,JURI,JURI
20.74,19.24,CM,IMMDI,IMM,MAIN,JURI,JURI
14.75,3.65,RR,CNPE,NLE,MAIN,CONT,CONT
14.27,12.24,PR,CNPE,NLE,MAIN,CONT,CONT
1.77,1.53,NT,APPE,NLE,MAIN,PECH,PECH
1.9,1.82,PA,APPE,NLE,AVI,DEVE,DEVE
8.28,3.14,RR,APPE,NLE,MAIN,PECH,PECH
2.75,1.12,AD,APPE,NLE,AVI,DEVE,DEVE
4.9,4.11,PR,APPE,NLE,MAIN,PECH,PECH
0.9,0.72,NR,OUTDEC,INI,MAIN,FEMM,FEMM
7.67,6.73,PR,OUTDEC,INI,MAIN,FEMM,FEMM
54.45,28.5,AM,OUTDEC,INI,MAIN,FEMM,FEMM
13.42,9.61,RR,OUTDEC,INI,MAIN,FEMM,FEMM
3.42,1.71,AM,OUTDEC,INI,MAIN,FEMM,FEMM
3.09,1.47,AM,MOFU,BUD,MAIN,BUDG,BUDG
10.86,6.79,PR,MOFU,BUD,MAIN,BUDG,BUDG
0.98,0.52,LT,MOFU,BUD,AVI,REGI,REGI
3.16,2.73,LT,MOFU,BUD,AVI,EMPL,EMPL
16.08,4.64,RR,MOFU,BUD,MAIN,BUDG,BUDG
1.5,1.32,NT,RESQ,RSP,MAIN,ENVI,ENVI
5.65,5.31,RE,RESQ,RSP,MAIN,ENVI,ENVI
22.87,12.62,AM,RESQ,RSP,MAIN,ENVI,ENVI
1.45,1.25,QO,RESQ,RSP,MAIN,ENVI,ENVI
1.47,1.26,QO,RESQ,RSP,MAIN,ENVI,ENVI
10.59,7.32,PR,DISCH,DEC,MAIN,CONT,CONT
7.22,2.67,AM,DISCH,DEC,MAIN,CONT,CONT
18.87,5.65,RR,DISCH,DEC,MAIN,CONT,CONT
3.2,2.41,PA,DISCH,DEC,AVI,TRAN,TRAN
5.53,2.12,AD,DISCH,DEC,AVI,TRAN,TRAN
7.44,6.26,AM,DISCH,DEC,AVI,TRAN,TRAN
1.38,1.16,AM,RESQ,RSP,MAIN,CULT,CULT
9.53,6.38,PR,DISCH,DEC,MAIN,CONT,CONT
3.06,1.2,AM,DISCH,DEC,MAIN,CONT,CONT
10.37,3.3,RR,DISCH,DEC,MAIN,CONT,CONT
2.72,1.75,AM,DISCH,DEC,AVI,ENVI,ENVI
3.34,2.11,PA,DISCH,DEC,AVI,ENVI,ENVI
12.21,8.83,PR,DISCH,DEC,MAIN,CONT,CONT
7.26,2.47,AM,DISCH,DEC,MAIN,CONT,CONT
20.05,6.82,RR,DISCH,DEC,MAIN,CONT,CONT
5.23,3.53,AD,DISCH,DEC,AVI,ENVI,ENVI
0.88,0.5,NT,APPE,NLE,MAIN,INTA,INTA
4.72,1.76,RR,APPE,NLE,MAIN,INTA,INTA
2.55,2.15,DV,APPE,NLE,MAIN,INTA,INTA
3.61,2.06,PR,APPE,NLE,MAIN,INTA,INTA
0.91,0.65,PA,DISCH,DEC,AVI,ECON,ECON
10.4,7.3,PR,DISCH,DEC,MAIN,CONT,CONT
9.97,6.94,AM,DISCH,DEC,AVI,ECON,ECON
6.34,2.14,AM,DISCH,DEC,MAIN,CONT,CONT
17.23,6.2,RR,DISCH,DEC,MAIN,CONT,CONT
4.41,3.61,AD,DISCH,DEC,AVI,ECON,ECON
0.87,0.64,AM,LEG,APP,MAIN,BUDG,BUDG
6.89,5.73,PR,LEG,APP,MAIN,BUDG,BUDG
1.08,0.93,NR,LEG,APP,MAIN,BUDG,BUDG
7.5,4.12,RR,LEG,APP,MAIN,BUDG,BUDG
79.85,23.61,RR,PREBUD,BUD,MAIN,BUDG,BUDG
4.15,1.75,AM,PREBUD,BUD,MAIN,BUDG,BUDG
3.59,1.94,AM,PREBUD,BUD,MAIN,BUDG,BUDG
3.8,1.97,AM,PREBUD,BUD,MAIN,BUDG,BUDG
6.35,3.46,AM,PREBUD,BUD,MAIN,BUDG,BUDG
10.79,8.19,PR,PREBUD,BUD,MAIN,BUDG,BUDG
1.06,0.92,NR,PREBUD,BUD,MAIN,BUDG,BUDG
54.16,37.49,AM,PREBUD,BUD,MAIN,BUDG,BUDG
11.02,8.69,PR,INIT,INI,MAIN,JURI,JURI
11.63,3.25,PR,INIT,INI,MAIN,JURI,JURI
1.63,1.4,PA,INIT,INI,AVI,DEVE,DEVE
22.26,11.66,AM,INIT,INI,AVI,LIBE,LIBE
1.33,1.01,PA,INIT,INI,AVI,ENVI,ENVI
57.22,38.58,AM,INIT,INI,AVI,ENVI,ENVI
1.8,1.46,PA,INIT,INI,AVI,LIBE,LIBE
30.82,16.94,AM,INIT,INI,AVI,DEVE,DEVE
8.33,5.98,AD,INIT,INI,AVI,LIBE,LIBE
61.25,26.05,RR,INIT,INI,MAIN,JURI,JURI
12.66,10.3,AD,INIT,INI,AVI,ENVI,ENVI
12.92,10.58,AD,INIT,INI,AVI,DEVE,DEVE
73.49,37.43,AM,INIT,INI,MAIN,JURI,JURI
1.29,1.29,NR,RESQ,RSP,MAIN,ITRE,ITRE
2.7,1.18,PR,CODIF,COD,MAIN,JURI,JURI
3.7,1.37,RR,CODIF,COD,MAIN,JURI,JURI
42.06,22.31,RR,CNPE,NLE,MAIN,EMPL,EMPL
135.05,49.27,AM,CNPE,NLE,MAIN,EMPL,EMPL
37.13,21.03,PR,CNPE,NLE,MAIN,EMPL,EMPL
117.06,50.44,AM,CNPE,NLE,MAIN,EMPL,EMPL
17.47,14.13,AD,INIT,INI,AVI,EMPL,EMPL
1.56,1.14,PA,INIT,INI,AVI,EMPL,EMPL
21.16,12.17,AM,INIT,INI,AVI,AGRI,AGRI
52.53,31.93,AM,INIT,INI,AVI,EMPL,EMPL
1.48,1.17,PA,INIT,INI,AVI,AGRI,AGRI
13.88,12.57,PR,INIT,INI,MAIN,REGI,REGI
9.2,6.4,AD,INIT,INI,AVI,AGRI,AGRI
62.3,30.62,RR,INIT,INI,MAIN,REGI,REGI
132.89,63.55,AM,INIT,INI,MAIN,REGI,REGI
170.4,86.68,AM,TRINI,INL,MAIN,LIBE,CJ01
18.44,17.13,PR,TRINI,INL,MAIN,LIBE,CJ01
54.94,38.22,RR,TRINI,INL,MAIN,LIBE,CJ01
15.77,8.74,AM,IMPL,INI,AVI,CONT,CONT
13.17,10.22,AD,IMPL,INI,AHE,LIBE,LIBE
18.24,14.94,PR,IMPL,INI,MHE,AFET,CJ31
111.77,60.73,AM,IMPL,INI,MHE,AFET,CJ31
6.76,5.39,AD,IMPL,INI,AVI,CONT,CONT
33.32,20.22,AM,IMPL,INI,AHE,LIBE,LIBE
1.86,1.26,PA,IMPL,INI,AVI,CONT,CONT
1.63,1.31,PA,IMPL,INI,AHE,LIBE,LIBE
66.28,33.47,RR,IMPL,INI,MHE,AFET,CJ31
5.99,5.18,PR,INIT,INI,MAIN,ECON,ECON
30.72,22.18,RR,INIT,INI,MAIN,ECON,ECON
138.46,123.25,AM,INIT,INI,MAIN,ECON,ECON
1.66,1.25,PA,INIT,INI,AHE,ECON,ECON
1.35,1.0,PA,INIT,INI,AHE,INTA,INTA
1.4,1.02,PA,INIT,INI,AVI,ITRE,ITRE
23.04,12.29,AM,INIT,INI,AVI,BUDG,BUDG
8.31,7.08,PR,INIT,INI,MHE,ENVI,ENVI
40.66,21.41,AM,INIT,INI,AHE,ECON,ECON
43.2,25.4,AM,INIT,INI,AHE,INTA,INTA
45.43,29.54,AM,INIT,INI,AVI,ITRE,ITRE
1.85,1.46,PA,INIT,INI,AVI,BUDG,BUDG
6.99,6.19,AD,INIT,INI,AHE,ECON,ECON
11.7,9.98,AD,INIT,INI,AVI,ITRE,ITRE
7.24,5.92,AD,INIT,INI,AHE,INTA,INTA
6.67,4.96,AD,INIT,INI,AVI,BUDG,BUDG
57.78,25.58,RR,INIT,INI,MHE,ENVI,ENVI
161.33,81.51,AM,INIT,INI,MHE,ENVI,ENVI
1.45,1.33,NT,IMPL,INI,MAIN,ECON,ECON
42.07,22.09,RR,IMPL,INI,MAIN,ECON,ECON
69.57,37.85,AM,IMPL,INI,MAIN,ECON,ECON
16.88,14.1,PR,IMPL,INI,MAIN,ECON,ECON
2.3,1.95,PA,INIT,INI,AVI,FEMM,FEMM
11.34,8.63,AD,INIT,INI,AVI,FEMM,FEMM
35.95,20.86,AM,INIT,INI,AVI,FEMM,FEMM
12.56,8.64,PR,INIT,INI,MAIN,REGI,REGI
39.65,19.48,RR,INIT,INI,MAIN,REGI,REGI
68.0,31.59,AM,INIT,INI,MAIN,REGI,REGI
118.96,63.29,AM,INIT,INI,MAIN,DEVE,DEVE
6.24,5.64,PR,INIT,INI,MAIN,DEVE,DEVE
14.58,11.55,AD,INIT,INI,AVI,ENVI,ENVI
2.19,1.76,PA,INIT,INI,AVI,LIBE,LIBE
8.15,5.74,AD,INIT,INI,AVI,LIBE,LIBE
36.58,22.44,AM,INIT,INI,AVI,ENVI,ENVI
13.56,9.61,AD,INIT,INI,AVI,FEMM,FEMM
48.29,24.64,AM,INIT,INI,AVI,LIBE,LIBE
30.78,28.51,AM,INIT,INI,AVI,FEMM,FEMM
1.47,1.09,PA,INIT,INI,AVI,ENVI,ENVI
